#Iterazione,Iterazioni spese in Line Search,Eta,Errore,Gradiente
199,2,0.1733535365249279,210.50337186550877,0.10508219438671763
200,2,0.039720215946365454,207.960898391188,0.24775093357157352
201,2,0.042210858581249795,205.2645624702962,0.22557164023562346
202,2,0.09310997520773373,202.59269669363812,0.13260601274749773
203,2,0.062423861836812346,200.0741906291237,0.15433507100559868
204,2,0.10820239289706285,197.49710882666503,0.12308878758554913
205,2,0.372355768028733,194.8139753810529,0.10109167149758559
206,2,0.03644238188994027,191.77177035868112,0.29942511962652685
207,2,0.03742546481579475,188.6085234657051,0.2703074461309344
208,2,0.11348112534881696,185.56541551853914,0.11655507813939105
209,2,0.052458006414623025,182.99357608042152,0.17456046862033686
210,1,1,180.31087113774876,0.11178199408213908
211,2,0.0382105117422684,175.08134514394746,0.26102238913505155
212,2,0.053780715353774655,172.15713342942436,0.24791887762775744
213,2,0.08319369287947397,170.77891632046894,0.273390034347264
214,2,0.2397355724585154,168.79721812808936,0.26654178038427695
215,2,0.03809011802048752,163.78691960194107,0.5985366109194761
216,2,0.03649777124816998,157.34852411524216,0.5246237592752011
217,2,0.06915921123214824,151.13672064824226,0.1376527214864835
218,2,0.03562631808835089,149.13405185640838,0.4440470277405671
219,2,0.0442949033733897,146.60562003458432,0.32107559298429095
220,2,0.06298123266655946,145.07730091116807,0.3164935636451754
221,2,0.0614700139855278,143.0789121841025,0.3373328594602239
222,2,0.06360002908374156,140.03051335526362,0.27896247111320954
223,2,0.04787679786146136,136.86072197389026,0.27224668816893893
224,2,0.10915255686017347,133.79500692113933,0.1383002602385861
225,2,0.05861654405099225,131.39708778969563,0.1458751476828879
226,2,0.1418577859695846,129.39260889773283,0.1008199846087645
227,2,0.1720001631053677,127.5374220595446,0.10377172681512024
228,2,0.05535781116456848,125.59130390639515,0.1587874169326768
229,2,0.11108182804466489,123.60886268135599,0.12561169339660552
230,2,0.041010539205752976,121.73497605442574,0.22990372607764037
231,2,0.04080710744856871,119.72241352703361,0.21988619247892913
232,2,0.13224944538134412,117.63553900816079,0.10551419061232063
233,2,0.07664195709293734,115.66800318807373,0.110378176244269
234,2,0.07440481535921228,113.86444662865175,0.10321780350550193
235,2,0.19566163616006355,112.3272807382859,0.09725809345256634
236,2,0.04014132498353157,110.76986366653044,0.22275702529188815
237,2,0.042315133442515834,109.00524229502805,0.19489585452372882
238,2,0.07309817296445428,107.25691332940207,0.11383999440686716
239,2,0.04410821326924144,105.76368752775072,0.15513964709509648
240,1,1,104.20781836880646,0.07291037588710614
241,2,0.034384759029366864,102.47739677539234,0.4090890812305077
242,2,0.036284472591690584,100.46979938914448,0.37723795821949363
243,2,0.13916116060878347,98.35013424746356,0.1550976323145535
244,2,0.0533475248691245,96.51242587853233,0.22676867920864738
245,2,0.48587718428444904,94.14571809116572,0.1420829159799377
246,2,0.03784602955190171,90.45355699009632,0.22061686300262068
247,2,0.05641299926901502,89.57849817198343,0.26092861858497723
248,2,0.16675478734228122,90.37532907460563,0.30758591652199513
249,2,0.1636858735392295,87.34917764483974,0.23329061365528386
250,2,0.04303466113137487,83.59423546019391,0.26671400561952197
251,2,0.04126720932437271,81.36945681205671,0.2543902272455565
252,2,0.1284783603221329,79.86801204057483,0.12938959629920505
253,2,0.07470487388114759,78.68776249423875,0.15666235234164202
254,2,0.09943595262583999,77.46831739618817,0.14805987866378958
255,2,0.435990514667698,75.99338038825867,0.12482939210255888
256,2,0.03555655383892351,73.44096879174971,0.30014930263162193
257,2,0.036658592538868384,71.64526593259956,0.2661375612501701
258,2,0.1322162922172728,70.6302708108486,0.13664146216860912
259,2,0.09548081764066595,69.99645147764053,0.18356644848730655
